Hawaiians	Hawaïanen
tiglassen	TIG-lassen
gelijkheidwaardigheid	gelijkwaardigheid
kluppie	clubje
kadootjes	cadeautjes
Straat van Otranto	Kanaal van Otranto
vvder	VVD'er
OV-capaciteit	ov-capaticeit
BABS	babs
Jantje van Leiden	jantje-van-leiden
milieuefficiency	milieuefficiëntie
DVD`s	dvd's
fant	fantasie
Brinnummer	BRIN-nummer
MBO-er	mbo'er
passports	paspoorten
koppelstreep	koppelteken
actievieten	activiteiten
be`ta-studies	bètastudies
mri	MRI
BTW-behandeling	btw-behandeling
ict-sector	ICT-sector
BTW-richtlijn	btw-richtlijn
BTW-schade	btw-schade
Friendship	Vriendschap
FTP-server	ftp-server
cado	cadeau
beschimperd	beschimpt
nie`t	níét
BTW-maatregelen	btw-maatregelen
zééééér	zéér
BTW-vrij	btw-vrij
fotocopy	fotokopie
BTW-nultarief	btw-nultarief
disseminate	dissemineren
politburo	politbureau
ZZP'ers	zzp'ers
BTW-verplichting	btw-verplichting
pvv'er	PVV'er
pizzahut	Pizza Hut
heppie	heb je
ict-beleid	ICT-beleid
BTW-aftrek	btw-aftrek
ict-infrastructuur	ICT-infrastructuur
BTW-ontduiking	btw-ontduiking
burootje	bureautje
BTW-regeling	btw-regeling
chicque	chic
plugged	plugt
MKB-vrijstelling	mkb-vrijstelling
BTW-richtlijnen	btw-richtlijnen
pvda-ers	PvdA'ers
ict-voorzieningen	ICT-voorzieningen
burocratische	bureaucratische
versnellingskes	versnellinkjes
coo	COO
Asus	ASUS
DJ`s	dj's
Klassiekarabisch	klassiek Arabisch
zodan	zoals
burootjes	bureautjes
Jehovagetuige	Jehova's getuige
ZZP	zzp
BTW-afdrachten	btw-afdrachten
berstens	berstensvol
BTW-bedragen	btw-bedragen
oo-sérieux	au sérieux
dingske	dingetje
XTC-pil	xtc-pil
architectenburo	architectenbureau
usb	USB
drie-en-een-half	drie en een half
BTW-kosten	btw-kosten
Ster-reclame	STER-reclame
PDF	pdf
bed-bad-en-brooddiscussie	bed-bad-brooddiscussie
BTW-	btw-
steengrillert	steengrill
BTW-aangiftes	btw-aangiftes
BTW-percentage	btw-percentage
BTW-uitgaven	btw-uitgaven
maggie	mag hij
PDF-bestand	pdf-bestand
ipv	i.p.v.
BTW-problematiek	btw-problematiek
rozelgel	rozengelei
ict-toepassing	ICT-toepassing
BTW-bepalingen	btw-bepalingen
verantwoordelekheit	verantwoordelijkheid
effici	efficiënt
BTW-compensatie	btw-compensatie
BTW-controlekantoor	btw-controlekantoor
BTW-tarief	btw-tarief
consultatieburo	consultatiebureau
be`ta-opleidingen	bètaopleidingen
pastoren	pastoors
pvdaer	PvdA'er
gebant	gebannen
ict-budgetten	ICT-budgetten
toegejuigd	toegejuicht
BTW-verplichtingen	btw-verplichtingen
uitzendburo	uitzendbureau
Quijote	Quichot
vvd'er	VVD'er
Tsjchinvali	Tsinvali
BTW-gegevens	btw-gegevens
url's	URL's
BTW-activiteit	btw-activiteit
usb-stick	USB-stick
BTW-lasten	btw-lasten
talmud	Talmoed
Ster-reclames	STER-reclames
BTW-declaraties	btw-declaraties
maseuren	masseurs
hìj	hí́ȷ
meerdermalen	meermalen
zeven-en-een-half	zeven en een half
ict-bedrijf	ICT-bedrijf
tekeningskes	tekeningetjes
ict-gebied	ICT-gebied
Aldi	ALDI
ict-budget	ICT-budget
PDF's	pdf's
cadootjes	cadeautjes
url	URL
ict-vaardigheid	ICT-vaardigheid
ict-systeem	ICT-systeem
rsi-klachten	RSI-klachten
ZZP'er	zzp'er
ict-coördinator	ICT-coördinator
vvd'ers	VVD'ers
mongeaul	mongool
XTC-onderzoek	xtc-onderzoek
ict-coach	ICT-coach
FTP-site	ftp-site
BTW-voordeel	btw-voordeel
politieburo	politiebureau
attacks	attaques
burostoel	bureaustoel
PDF-bestanden	pdf-bestanden
BTW-gelden	btw-gelden
tweeëneenhalf	tweeënhalf
kommisje	commissie
BTW-sfeer	btw-sfeer
twee-en-een-half	twee en een half
BTW-factuur	btw-factuur
jìj	jí́ȷ
incassoburo's	incassobureaus
XTC-koeriers	xtc-koeriers
BTW-compensatieregeling	btw-compensatieregeling
BTW-inkomsten	btw-inkomsten
burlesque	burlesk
BTW-samenwerkingsverbanden	btw-samenwerkingsverbanden
BTW-aangiften	btw-aangiften
BTW-carrousel	btw-carrousel
BTW-betalingen	btw-betalingen
BTW-aangifte	btw-aangifte
XTC-zaken	xtc-zaken
Onderzoeklokatie	Onderzoekslocaties
BTW-comité	btw-comité
BTW-regime	btw-regime
BTW-grondslag	btw-grondslag
BTW-loket	btw-loket
BTW-reparatie	btw-reparatie
BTW-plichtigheid	btw-plichtigheid
ict-project	ICT-project
PDF-documenten	pdf-documenten
XTC-transporten	xtc-transporten
ict-activiteiten	ICT-activiteiten
zovéél	zóveel
27mc	27 MC
BTW-identificatienummers	btw-identificatienummers
kangaroo	kangoeroe
XTC-productie	xtc-productie
BTW-heffing	btw-heffing
dna-onderzoek	DNA-onderzoek
zwelde	zwol
stukkend	stukgaand
telefonen	telefoons
ict-component	ICT-component
BTW-vrijstelling	btw-vrijstelling
Salaì	Salaino
kunstenaren	kunstenaars
vic	VIC
carri	carrière
milieu-en	milieus
waarschiklijn	waarschijnlijk
BTW-administratie	btw-administratie
vééééél	véél
voorals	vooralsnog
issie	is hij
jop	JOP
BTW-regelgeving	btw-regelgeving
reisburo's	reisbureaus
BTW-lease	btw-lease
BTW-pakket	btw-pakket
BTW-nummer	btw-nummer
OV-chipcard	OV-chipkaart
ict-projecten	ICT-projecten
burkah	boerka
stukkende	stukgaande
handelsbarrie`res	handelsbarrière
afdalingskes	afdalinkjes
BTW-Compensatiefonds	Btw-compensatiefonds
ict-vergoeding	ICT-vergoeding
BTW-afdracht	btw-afdracht
buro's	bureaus
frankskes	franken
pvda-er	PvdA'er
pati	patiënt
carierre	carrière
BTW-plichtigen	btw-plichtigen
dingskes	dingetjes
koppie	kop
usb-poort	USB-poort
XTC-misdrijf	xtc-misdrijf
slachttanden	slagtanden
kangaroos	kangoeroes
ict-scholing	ICT-scholing
surseillance	surseance
BTW-middelen	btw-middelen
usb-sticks	USB-sticks
BTW-maatregel	btw-maatregel
oo serieux	au sérieux
sponsorships	sponsorschap
XTC-misdrijven	xtc-misdrijven
sint-bernhardhondjes	sint-bernardshondje
vrijheidsstelling	invrijheidstelling
BTW-verrekening	btw-verrekening
gilles-de-la-tourettesyndroom	gillesdelatourettesyndroom
state-of-the-art	state of the art
BTW-strategie	btw-strategie
BTW-informatie	btw-informatie
mond-aan-mondreclame	mond-tot-mondreclame
voorzorgsmaatregelingen	voorzorgsmaatregelen
hemmetjes	hemdjes
mond-op-mond-reclame	mond-tot-mondreclame
BTW-systeem	btw-systeem
XTC-aanpak	xtc-aanpak
zóóóó	zó
strakkies	straks
BTW-druk	btw-druk
BTW-regelingen	btw-regelingen
XTC-pillen	xtc-pillen
westfriese	West-Friese
FTP	ftp
buro	bureau
BTW-Comité	Btw-comité
accomodation	accommodatie
BTW-tariefverlaging	btw-tariefverlaging
afdalingske	afdalinkje
cariërre	carrière
BTW-tarieven	btw-tarieven
rsi	RSI
XTC-zaak	xtc-zaak
adviesburo	adviesbureau
BTW-plichtig	btw-plichtig
MKB-vrijstellingen	mkb-vrijstellingen
XTC-smokkel	xtc-smokkel
angstverwekkend	angstwekkend
katastrophe	catastrofe
ict-beleidsplan	ICT-beleidsplan
slachttand	slagtand
BTW-eenheid	btw-eenheid
be`ta-vakken	bètavakken
BTW-ondernemer	btw-ondernemer
westfriesland	West-Friesland
BTW-ontvangsten	btw-ontvangsten
reclameburo	reclamebureau
afrees	afreisde
usb-stickje	USB-stickje
vier-en-een-half	vier en een half
BTW-plicht	btw-plicht
XTC-laboratorium	xtc-laboratorium
PDF-versie	pdf-versie
BTW-code	btw-code
ict-producten	ICT-producten
ict-specialisten	ICT-specialisten
Phoeniciërs	Feniciërs
XTC-lab	xtc-lab
Febo	FEBO
zes-en-een-half	zes en een half
Joeri van Gelder	Yuri van Gelder
usb-kabel	USB-kabel
ivm	i.v.m.
zooo	zó
d`r	haar
tig-lassen	TIG-lassen
zìjn	zí́ȷn
onderzoeksburo	onderzoeksbureau
XTC-tabletten	xtc-tabletten
achterloos	achterlijk
BTW-fraude	btw-fraude
bed-bad-en-brooddiscussies	bed-bad-brooddiscussies
ict-beheerders	ICT-beheerders
spinnenrag	spinrag
gebrusqueerd	gebruuskeerd
mir	MIR
friendship	vriendschap
XTC-groep	xtc-groep
wienersnitsel	wienerschnitzel
burocratie	bureaucratie
ict-coaches	ICT-coaches
bulo	BuLO
ict-problemen	ICT-problemen
pie`ces	pièce
BTW-ondernemers	btw-ondernemers
BTW-attest	btw-attest
ict-afdeling	ICT-afdeling
BTW-opbrengst	btw-opbrengst
LEDjes	ledjes
BTW-compensatiefonds	btw-compensatiefonds
BTW-doeleinden	btw-doeleinden
burocraten	bureaucraten
BTW-bedrag	btw-bedrag
XTC-markt	xtc-markt
buros	bureaus
BTW-wetgeving	btw-wetgeving
BTW-nummers	btw-nummers
ict	ICT
Jehovagetuigen	Jehova's getuigen
XTC-beleid	xtc-beleid
BTW-verlaging	btw-verlaging
mìjn	mí́ȷn
pvdaers	PvdA'ers
BTW-kantoor	btw-kantoor
BTW-stelsel	btw-stelsel
talmudisten	Talmoedisten
altijdgroenend	altijdgroen
reisburo	reisbureau
BTW-verhoging	btw-verhoging
burqa	boerka
pvv'ers	PVV'ers
1m30	1,30 m
daagskes	dagjes
enqu	enquête
BTW-plichtige	btw-plichtige
BTW-regels	btw-regels
ict-basisvaardigheden	ICT-basisvaardigheden
laptoppen	laptops
BTW-claims	btw-claims
BTW-constructies	btw-constructies
BTW-constructie	btw-constructie
gemakske	gemak
buroblad	bureaublad
westend	West End
BTW-opbrengsten	btw-opbrengsten
febru	februari
Paluees	Paulus
burka-verbod	boerkaverbod
usb-aansluiting	USB-aansluiting
checkboekje	chequeboekje
ict-competenties	ICT-competenties
sp-er	SP'er
PDF-document	pdf-document
sp-ers	SP'ers
BTW-middel	btw-middel
BTW-instrument	btw-instrument
ict-vacatures	ICT-vacatures
Klassiekarabische	klassiek Arabische
burocratisch	bureaucratisch
ict'er	ICT'er
koptelefonen	koptelefoons
BTW-belaste	btw-belaste
FTP-sites	ftp-sites
XTC-achtig	xtc-achtig
ict-systemen	ICT-systemen
uitzendburo's	uitzendbureaus
stemburo	stembureau
t.e.m	t/m
attack	attaque
gewelden	gewelddaden
BTW-correctie	btw-correctie
ict-toepassingen	ICT-toepassingen
ict-apparatuur	ICT-apparatuur
cadootje	cadeautje
geband	gebannen
mìj	mí́ȷ
XTC-handel	xtc-handel
ict-bedrijven	ICT-bedrijven
wijte	weet
BTW-vrijstellingen	btw-vrijstellingen
Scandinavian	Scandinavisch
XTC-gebruik	xtc-gebruik
hellingske	hellinkje
ict'ers	ICT'ers
BTW-teruggave	btw-teruggave
wienersnitsels	wienerschnitzels
BTW-component	btw-component
arbeidsburo	arbeidsbureau
ict-vaardigheden	ICT-vaardigheden
gejuigd	gejuicht
vvd	VVD
nonsense	no-nonsense
ict-werkplekken	ICT-werkplekken
kho	KHO
BTW-kwestie	btw-kwestie
Phoeniciër	Feniciër
BTW-identificatienummer	btw-identificatienummer
incassoburo	incassobureau
usb-poorten	USB-poorten
Saint Laurent du Maroni	Saint-Laurent-du-Maroni
da`s	dat is
huuske	huisje
400m2	400 m²
premie`re	première
samuraizwaard	samoeraizwaard
door-en-door	door en door
d`huez	d'Huez
donateuren	donateurs
reïntegratiesubsidies	re-integratiesubsidies
stereotiepen	stereotypen
reïntegratieplicht	re-integratieplicht
paneuropees	pan-Europees
burka	boerka
coq-au-vin	coq au vin
noordzuid-verbindingen	noord-zuidverbindingen
gosjepietje	gossiepietje
railing	reling
pie`ce	pièce
verwijzigingen	verwijzingen
consierge	conciërge
retraining	hertraining
aan`t	aan 't
stukkies	stukjes
reïntegratiepraktijk	re-integratiepraktijk
be`ta	bèta
17m2	17 m²
gl'ers	GL'ers
voorzicht	voorzichtig
dìe	díé
reïntegratieovereenkomsten	re-integratieovereenkomsten
revisieïnformatie	revisie-informatie
questie	kwestie
KI	ki
Hadewych	Hadewijch
Wiener schnitzel	wienerschnitzel
OV-infrastructuur	ov-infrastructuur
retrain	hertrain
superdeluxe	super-de-luxe
geerft	geërfd
ze`lf	zélf
luiaarden	luiaards
Oost-Westverbinding	oost-westverbinding
reïntegratiemonitor	re-integratiemonitor
plekskes	plekjes
OV-jaarkaarthouders	ov-jaarkaarthouders
communities	community's
tenwiji	terwijl
barri`ere	barrière
reïntegreren	re-integreren
muurbeschilderingen	muurschilderingen
monopolypositie	monopoliepositie
zaakske	zaakje
reïntegratieverantwoordelijkheid	re-integratieverantwoordelijkheid
soppie	sopje
gebrepen	begrepen
reïntegratiekansen	re-integratiekansen
-weggejorist-	weggejorist
la`	lá
noordzuid-banen	noord-zuidbanen
orchestreren	orkestreren
reïntegratievraag	re-integratievraag
1.000m2	1.000 m²
OV-alternatieven	ov-alternatieven
10m3	10 m³
brugske	brugje
meeladres	mailadres
juigen	juichen
reïntegrerend	re-integrerend
bergske	bergje
waarrempel	warempel
eau-de-vies	eau de vies
reïntegratieovereenkomst	re-integratieovereenkomst
reïntegratietraject	re-integratietraject
passport	paspoort
europarlementariers	Europarlementariërs
gewordende	wordende
reïntegratiemaatregelen	re-integratiemaatregelen
o`	ó
OV-kaarten	ov-kaarten
github	GitHub
googelaar	goochelaar
hakkies	hakjes
we`l	wél
hyperuricaemie	hyperurikemie
Vanales	Van alles
mòet	móét
genânt	gênant
carrie`res	carrières
OV-knooppunt	ov-knooppunt
snitzel	schnitzel
na`	ná
OV-kaart	ov-kaart
barri`ereweerstanden	barrièreweerstanden
noordzuid-verbinding	noord-zuidverbinding
kerkske	kerkje
pvda'er	PvdA'er
treener	trainer
howdo	houdoe
he`	hè
handenspandiensten	hand-en-spandiensten
burkavrouwen	boerkavrouwen
zi	z.i.
Da`t	Dát
houmous	hummus
algorithms	algoritmes
Down-syndroom	downsyndroom
geken	gekeken
coënzym	co-enzym
Be`ta	Bèta
orchestrale	orkestrale
s`avonds	's avonds
bankske	bankje
catastrophe	catastrofe
helloween	Halloween
carrie`re	carrière
trener	trainer
landgoeden	landgoederen
cre`ches	crèches
reïntegratiewerkzaamheden	re-integratiewerkzaamheden
reïntegratiepakket	re-integratiepakket
Halloween-tocht	halloweentocht
OV-knooppunten	ov-knooppunten
12m2	12 m²
reïntegratievoorzieningen	re-integratievoorzieningen
anemieke	Annemieke
uberhaubt	überhaupt
Oostfriese	Oost-Friese
reïntegratietaken	re-integratietaken
naäpers	na-apers
koekske	koekje
gezèt	gézet
OV-gebruik	ov-gebruik
de`	dé
ondernemening	onderneming
beroepsexam	beroepsexamen
it	IT
anti-Amerikanisme	antiamerikanisme
hòe	hóé
burkadraagsters	boerkadraagsters
OV-beleid	ov-beleid
2m3	2 m³
zéééér	zéér
WOII-heden	WO II-helden
Poppies	Popjes
genomende	genoemde
TIO	Tio
klupje	clubje
be`taprofielen	bètaprofielen
bakske	bakje
5000m2	5000 m²
3m2	3 m²
dagske	dagje
Ampe`re	Ampère
reïntegratieverslagen	re-integratieverslagen
herkapitaliseerd	geherkapitaliseerd
150m2	150 m²
OV-jaarkaart	ov-jaarkaart
noordzuid-as	noord-zuidas
14m2	14 m²
Wob-procedure	WOB-procedure
reïntegratieopdrachten	re-integratieopdrachten
reïntegratieproducten	re-integratieproducten
Bargercompascuum	Barger-Compascuum
samuraiklasse	samoeraiklasse
rugske	rugje
OV-bussen	ov-bussen
kangaroe	kangoeroe
reflexie	reflectie
zeeëgeltje	zee-egeltje
zlotie	zloty
eaux-de-vie	eaux de vie
lintenbebouwing	lintbebouwing
verwachtigingen	verwachtingen
Ebola-virus	ebolavirus
tragediënnes	tragédiennes
elton-john-bril	eltonjohnbril
creditcrisis	kredietcrisis
klup	club
ondermeningen	ondernemingen
pé	pee
reïntegratiepremie	re-integratiepremie
koerswijzingen	koerswijzigingen
Westfriesland	West-Friesland
Westeuropese	West-Europese
loor	teloor
carrie`reperspectief	carrièreperspectief
genomend	genoemd
hartenkwaliteit	hartkwaliteit
sint-bernhardhond	sint-bernardshond
mond-tot-mondbeademing	mond-op-mondbeademing
noordzuid-richting	noord-zuidrichting
veelbetekend	veelbetekenend
zoëven	zo-even
sappie	sapje
burka's	boerka's
da`n	dán
Wob-verzoek	WOB-verzoek
achtneming	inachtneming
geïntregeerd	geïntegreerd
consierges	conciërges
doekske	doekje
nobelprijs-winnaar	Nobelprijswinnaar
1m3	1 m³
100m2	100 m²
truukjes	trucjes
500m2	500 m²
deïnstallatie	de-installatie
boodschappies	boodschapjes
gaaike	gaaitje
OV-jaarkaarten	ov-jaarkaarten
reïntegratieprogramma	re-integratieprogramma
nìets	níéts
truuks	trucs
OV-bedrijf	ov-bedrijf
Trans-Kaukasië	Transkaukasië
be`tastudies	bètastudies
broekske	broekje
opleidi	opleiding
We`l	Wél
Balkenende-norm	balkenendenorm
orchestratie	orkestratie
ploegske	ploegje
wetswijzingen	wetswijzigingen
carameliseren	karamelliseren
e`lke	élke
ruggegraad	ruggengraat
statiebezoek	staatsiebezoek
20m3	20 m³
gevallende	gevallen
oogskes	oogjes
reïntegratieplan	re-integratieplan
1000m2	1000 m²
catastrophes	catastrofes
quest	queeste
ov-capaticeit	ov-capaciteit
populatiegevens	populatiegegevens
dalijk	dadelijk
Phytophtora	phytophthora
dutskes	dutjes
potske	potje
OV-gebruikers	ov-gebruikers
plekkies	plekjes
statiefoto	staatsiefoto
s`nachts	's nachts
cre`che	crèche
carièrre	carrière
onwelwillig	ongewillig
weekskes	weekjes
inflectie	inflexie
handelsattachee	handelsattaché
Sp-er	SP'er
reïntegreerbaarheid	re-integreerbaarheid
truukje	trucje
industries	industrieën
ziekskes	ziekjes
keuning	koning
uitwijden	uitweiden
begonde	begon
noodle	noedel
haemorrhagie	hemorragie
Wob-informatie	WOB-informatie
erch	erg
armoedepijl	armoedepeil
sint-bernhardhondje	sint-bernardshondje
risico-niveau's	risiconiveaus
intra-reproduceerbaarheids-variatiecoëfficiënt	intrareproduceerbaarheidsvariatiecoëfficiënt
practicantenregeling	praktikantenregeling
hoekske	hoekje
OV-abonnementen	ov-abonnementen
OV-haltes	ov-haltes
reïntegratieverplichtingen	re-integratieverplichtingen
a.j.b.	ajb.
boekskes	boekjes
Westfriese	West-Friese
zowiezo	sowieso
cafe's	cafés
sex	seks
cre`me	crème
Wiener schnitzels	wienerschnitzels
bekkies	bekjes
vryheid	vrijheid
quint	kwint
noordzuid-lijnen	noord-zuidlijnen
nìet	níét
bergskes	bergjes
tijl	teil
afgelopende	afgelopen
reïntegratieproblematiek	re-integratieproblematiek
2cv	2CV
symphatisanten	sympathisanten
carrie`reverloop	carrièreverloop
vooruitstuwen	voortstuwen
OV-bedrijven	ov-bedrijven
be`ta's	bèta's
sexleven	seksleven
succe`s	succés
reïntegratiemethoden	re-integratiemethoden
viruses	virussen
sd	SD
gereïntegreerd	gere-integreerd
Jantje-van-Leiden	jantje-van-leiden
90m2	90 m²
vòòr	vóór
prodeanen	pro-Deanen
stekske	stekje
lobbies	lobby's
zakske	zakje
glaske	glaasje
OV-autoriteit	ov-autoriteit
inflecties	inflexies
mailingen	mailings
CV	cv
Hawaiian	Hawaïaan
lappie	lapje
gl-fractie	GL-fractie
Halloween-feest	halloweenfeest
belastingsdienst	Belastingdienst
noordzuid-route	noord-zuidroute
reïntegratiekosten	re-integratiekosten
vershuiste	verhuisde
Sponsorship	Sponsorschap
hobbies	hobby's
coupe's	coupés
reïntegratieregelingen	re-integratieregelingen
a`	à
Schottkytunnelbarri`ere	Schottkytunnelbarrière
barrie`rewerking	barrièrewerking
gelezende	gelezen
oerjoods	oer-Joods
reïntegratie-uitkering	re-integratie-uitkering
zloties	zloty's
vd	v.d.
barrie`res	barrières
reïntegratieprocessen	re-integratieprocessen
vis-a`-vis	vis-à-vis
flectie	flexie
reïntegreerbaar	re-integreerbaar
zeeëgels	zee-egels
reïntegratieproces	re-integratieproces
kakske	kakje
kippie	kipje
me`t	mét
OV-aanbod	ov-aanbod
Cis-Kaukasië	Ciskaukasië
reflexies	reflecties
barrie`re	barrière
excollegas	ex-collega's
zakskes	zakjes
Tweedekamer	Tweede Kamer
reïntegratieproject	re-integratieproject
hinkstapspringen	hink-stap-springen
reïntegratiebedrijf	re-integratiebedrijf
duitland	Duitsland
sint-bernhardhonden	sint-bernardshonden
5m2	5 m²
handelsattachees	handelsattachés
reïntegratietaak	re-integratietaak
reïntegratieresultaten	re-integratieresultaten
servie	Servië
rijkend	reikend
tamboermaître	tambour-maître
’sHertogenbosch	's-Hertogenbosch
knoppie	knopje
nicol	Nicole
kangaroes	kangoeroes
Wob-ambtenaren	WOB-ambtenaren
reïntegratieplannen	re-integratieplannen
reïntegratiebedrijven	re-integratiebedrijven
s`morgens	's morgens
hèèl	héél
Talmud	Talmoed
tis	't is
vrijheidstelling	invrijheidstelling
OV-halte	ov-halte
attache's	attachés
Onze Lieve Heer	Onze-Lieve-Heer
Sp-ers	SP'ers
reïntegratievisie	re-integratievisie
rijkende	reikende
OV-jaarabonnement	ov-jaarabonnement
zeeëgeltjes	zee-egeltjes
1000m3	1000 m³
intestate	intestaat
algorithm	algoritme
droppie	dropje
he`t	hét
grondwetswijzing	grondwetswijziging
reïntegratietrajecten	re-integratietrajecten
